Quote_ID,Original_Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
19014,6/09/2013,B,0.9403,965,N,17,25,J,1,3,21,V,5602,N,2,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
3236,7/04/2015,B,0.9153,935,N,6,22,D,1,5,11,Q,54458,N,-1,ZA,0,2,N,0,O,1,7,2,9,-1,N,CA
545,11/05/2015,C,0.8746,"1,487",Y,6,22,A,0,2,20,P,26855,N,12,XS,0,,N,0,J,1,9,9,24,-1,N,IL
23258,2/08/2013,B,0.9403,965,N,14,22,D,0,5,24,V,9229,N,4,ZA,0,2,N,0,O,0,20,1,11,-1,N,CA
25286,29/04/2014,F,1.0006,548,N,7,22,B,0,5,20,P,7028,N,-1,ZN,0,,N,0,R,0,12,4,19,-1,N,NJ
16728,11/01/2014,E,0.9472,"1,487",N,5,22,K,0,5,7,R,58312,N,6,ZA,0,2,N,0,R,0,8,10,24,-1,N,IL
617,13/01/2014,B,0.9403,935,N,2,22,J,1,4,7,K,13528,N,13,ZA,0,2,N,0,O,1,3,2,4,-1,N,CA
3021,17/06/2014,B,0.9153,935,N,5,2,J,1,2,20,P,38686,N,5,ZA,0,2,N,0,O,1,13,2,6,-1,N,CA
11141,7/10/2013,B,0.9403,965,N,1,2,D,0,5,4,K,56236,N,-1,ZA,0,2,N,0,O,1,3,2,4,-1,N,CA
12570,11/02/2015,K,0.887,"1,113",Y,5,25,F,1,4,11,T,63349,N,16,XB,0,,N,0,J,1,3,14,6,-1,N,TX
15689,28/01/2014,F,0.9838,548,N,8,22,E,1,5,20,P,62484,N,5,YF,0,,N,0,R,0,18,4,22,-1,N,NJ
14912,7/11/2013,B,0.9403,965,N,9,22,E,0,5,7,Q,60529,N,-1,ZA,0,2,N,0,O,1,23,1,15,-1,N,CA
4241,15/07/2013,B,0.9403,965,N,7,22,E,1,3,17,K,43408,N,7,ZA,0,2,Y,0,O,1,15,2,4,-1,N,CA
25010,22/01/2014,B,0.9403,935,N,10,22,D,1,5,7,T,64222,N,13,ZA,0,2,Y,0,O,0,24,1,6,-1,N,CA
16968,6/10/2014,B,0.9153,935,N,3,22,E,1,4,11,K,16730,N,4,ZA,0,2,N,0,O,1,1,2,4,-1,N,CA
16754,30/03/2014,J,0.8922,"1,113",N,3,22,F,1,5,11,T,31198,N,14,XM,0,2,N,0,D,1,17,13,6,-1,N,TX
3438,29/09/2014,B,0.9153,935,N,16,22,J,1,4,11,K,21635,N,24,ZA,0,2,Y,0,O,1,21,2,4,-1,N,CA
11652,31/03/2014,J,0.8922,"1,113",N,2,22,F,0,5,11,K,43202,N,3,XS,0,,N,0,D,1,18,14,5,-1,N,TX
9434,10/02/2014,B,0.9403,935,N,11,22,E,0,3,20,K,63968,N,7,ZA,0,2,N,0,O,1,12,2,11,-1,N,CA
25150,14/09/2013,B,0.9403,965,N,11,22,E,0,3,21,R,60493,N,19,ZA,0,2,Y,0,O,1,12,2,12,-1,N,CA
15204,18/05/2015,B,0.9153,935,N,12,22,E,1,3,20,K,65633,N,4,ZA,0,2,N,0,O,1,25,2,4,-1,N,CA
23840,11/02/2013,B,0.9403,965,N,4,22,E,1,3,14,K,50005,N,4,ZA,0,2,N,0,O,1,14,2,4,-1,N,CA
1285,18/06/2014,F,1.0006,548,N,3,22,E,0,2,20,T,58890,N,5,XB,0,,N,0,R,0,9,4,19,-1,N,NJ
2581,29/04/2014,B,0.9153,935,N,10,25,E,1,4,11,T,10744,N,5,ZA,0,2,N,0,O,0,21,2,8,-1,N,CA
9939,8/10/2014,E,0.9108,"1,487",N,5,22,K,1,5,11,K,62266,N,5,XQ,0,,N,0,J,0,3,9,23,-1,N,IL
18640,8/04/2014,E,0.9392,"1,487",N,7,22,A,1,3,20,T,65944,N,6,YF,0,,N,0,S,1,4,9,24,-1,N,IL
1176,17/12/2013,B,0.9403,965,N,4,22,D,0,5,7,P,34713,N,1,ZA,0,2,N,0,O,0,6,2,10,-1,N,CA
9678,3/04/2015,F,1.0101,548,N,6,22,E,0,3,20,V,56993,N,8,XS,0,,N,0,R,1,7,4,17,-1,N,NJ
25456,11/01/2015,B,0.9153,935,N,15,22,D,1,5,20,R,44484,N,5,ZA,0,2,N,0,O,0,24,2,7,-1,N,CA
24968,15/01/2015,B,0.9153,935,N,3,22,E,1,4,11,Q,43003,N,5,ZA,0,2,N,0,O,1,16,2,4,-1,N,CA
18090,5/08/2013,F,0.9919,564,N,1,22,E,0,3,21,P,26786,N,5,XJ,0,,N,0,R,0,2,4,18,-1,N,NJ
17946,13/11/2014,B,0.9153,935,N,9,22,E,0,3,20,T,57110,N,9,ZA,0,2,N,0,O,1,10,2,13,-1,N,CA
21959,28/01/2015,K,0.887,"1,113",Y,7,25,G,0,5,11,T,49479,N,6,XR,0,,N,0,O,1,17,14,5,-1,N,TX
17285,17/03/2013,B,0.9403,965,N,12,22,D,1,5,23,M,59766,N,-1,ZA,0,2,N,0,O,0,22,2,11,-1,N,CA
21576,11/04/2014,F,1.0006,548,N,10,22,E,0,5,20,V,46261,N,7,XJ,0,,N,0,R,1,23,4,20,-1,N,NJ
13503,24/03/2013,J,0.9769,"1,165",N,5,22,F,0,5,23,M,60505,N,-1,ZA,0,2,N,0,D,0,5,14,7,-1,N,TX
23225,19/05/2014,J,0.8928,"1,113",N,8,22,G,1,5,11,K,64652,N,6,ZA,0,2,N,0,D,0,5,14,6,-1,N,TX
412,27/12/2013,J,0.8922,"1,165",N,4,22,F,1,3,20,V,47461,N,-1,XB,0,,N,0,J,1,4,22,4,-1,N,TX
14295,11/12/2014,F,1.0005,548,N,7,22,E,1,3,20,V,43082,N,-1,ZJ,0,,N,0,N,0,11,4,20,-1,N,NJ
23280,16/05/2014,F,1.0006,548,N,6,22,J,1,3,20,V,28220,N,5,XB,0,,N,0,R,0,8,4,20,-1,N,NJ
12648,4/05/2015,C,0.8746,"1,487",Y,12,25,A,1,4,11,K,57509,N,-1,XH,0,,Y,0,D,1,12,10,24,-1,N,IL
23964,12/08/2014,B,0.9153,935,N,25,22,D,1,5,11,P,21142,N,11,ZA,0,2,N,0,Q,1,23,2,10,-1,N,CA
14416,31/05/2013,B,0.9403,965,N,5,22,D,0,5,1,V,28100,N,-1,ZA,0,2,N,0,O,0,15,2,4,-1,N,CA
708,9/09/2014,J,0.8928,"1,113",N,9,22,G,1,5,11,P,45788,N,-1,ZA,0,2,N,0,J,0,7,24,13,-1,N,TX
21194,24/02/2014,B,0.9403,935,N,8,22,D,0,5,24,K,62344,N,-1,ZA,0,2,N,0,I,0,19,2,7,-1,N,CA
10584,10/09/2013,E,0.9489,"1,480",N,5,22,K,1,4,4,Q,29182,N,6,ZT,0,,N,0,R,1,14,9,24,-1,N,IL
8722,27/06/2013,B,0.9403,965,N,8,22,D,1,5,1,Q,58974,N,5,ZA,0,2,N,0,D,1,23,2,11,-1,N,CA
4960,28/12/2014,F,1.0005,548,N,5,25,E,0,5,11,M,60284,N,5,XD,0,,N,0,N,1,19,4,19,-1,N,NJ
13593,23/08/2013,B,0.9403,965,N,6,25,E,1,3,21,V,21877,N,7,ZA,0,2,N,0,O,0,18,2,4,-1,N,CA
18005,22/08/2014,B,0.9153,935,N,5,22,D,1,5,11,V,13972,N,15,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
22331,11/09/2013,B,0.9403,965,N,8,22,E,1,2,21,T,3239,N,8,ZA,0,2,N,0,O,1,10,2,14,-1,N,CA
23591,6/06/2013,B,0.9403,965,N,14,22,E,1,3,17,V,14384,N,-1,ZA,0,2,N,0,O,1,18,2,11,-1,N,CA
14024,17/07/2013,B,0.9403,965,N,13,22,E,1,4,1,T,54259,N,6,ZA,0,2,N,0,O,1,13,2,9,-1,N,CA
22191,20/05/2014,F,1.0006,548,N,5,22,E,1,5,20,P,24756,N,-1,XE,0,,Y,0,R,1,8,4,18,-1,N,NJ
2592,27/01/2014,F,0.9838,548,N,12,22,E,1,3,20,K,22980,N,4,YE,0,,N,0,S,0,14,4,20,-1,N,NJ
25542,2/05/2013,B,0.9403,965,N,5,22,J,1,3,15,Q,52616,N,7,ZA,0,2,N,0,O,0,16,2,8,-1,N,CA
8817,8/02/2013,B,0.9403,965,N,9,25,E,1,5,23,V,45288,N,8,ZA,0,2,N,0,O,1,9,2,12,-1,N,CA
18802,21/05/2013,J,0.9691,"1,165",N,6,22,G,0,5,1,P,55646,N,-1,ZT,0,,N,0,J,1,4,13,6,-1,N,TX
16200,26/03/2014,F,0.9566,548,N,9,22,E,0,5,20,T,3268,N,-1,XM,0,,N,0,R,1,20,4,21,-1,N,NJ
6144,29/07/2013,B,0.9403,965,N,4,22,K,1,3,21,K,14317,N,6,ZA,0,2,N,0,O,0,5,2,4,-1,N,CA
21047,10/04/2013,E,0.9525,"1,480",N,25,22,A,0,5,23,T,2359,N,-1,XR,0,,N,0,J,1,24,9,25,-1,N,IL
20624,18/08/2014,F,1.0006,548,N,9,22,G,0,3,20,K,41468,N,4,XD,0,,N,0,R,1,23,4,20,-1,N,NJ
21308,16/04/2013,E,0.9525,"1,480",N,12,22,F,1,5,23,P,42394,N,7,ZA,0,2,Y,0,S,0,14,9,25,-1,N,IL
17098,21/01/2013,B,0.9219,965,N,4,22,J,0,2,14,K,54646,N,5,ZA,0,2,N,0,O,1,8,2,4,-1,N,CA
11221,26/09/2014,B,0.9153,935,N,17,25,D,1,5,11,V,904,N,6,ZA,0,2,Y,0,D,1,25,2,13,-1,N,CA
2412,9/06/2014,E,0.9392,"1,487",N,14,22,F,1,5,11,P,9446,N,17,ZA,0,2,N,0,R,0,18,9,25,-1,N,IL
24030,11/08/2013,B,0.9403,965,N,6,22,D,1,5,4,M,42794,N,-1,ZA,0,2,N,0,O,1,7,2,14,-1,N,CA
16652,8/04/2015,C,0.8746,"1,487",Y,10,22,A,1,5,11,T,24181,N,6,ZR,0,,N,0,R,1,18,9,24,-1,N,IL
5225,8/08/2013,B,0.9403,965,N,11,22,D,1,5,4,Q,6727,N,6,ZA,0,2,N,0,O,0,20,2,9,-1,N,CA
22260,21/02/2014,E,0.9472,"1,487",N,11,22,A,1,3,20,V,45504,N,4,XO,0,,N,0,R,1,12,8,23,-1,N,IL
7979,13/01/2015,B,0.9153,935,N,12,22,D,1,5,11,P,2710,N,7,ZA,0,2,N,0,O,1,22,2,10,-1,N,CA
14703,28/01/2013,J,0.9559,"1,165",N,13,22,G,1,5,23,K,39528,N,7,ZA,0,2,Y,0,J,0,13,25,16,-1,N,TX
25344,31/05/2013,F,0.9313,564,N,4,22,E,0,5,1,V,53402,N,20,ZT,0,,N,0,N,0,8,4,22,-1,N,NJ
13837,10/03/2014,J,0.8922,"1,113",N,5,22,F,0,5,20,K,23864,N,-1,ZA,0,2,N,0,D,0,13,13,8,-1,N,TX
575,13/11/2014,B,0.9153,935,N,10,22,D,1,5,11,Q,213,N,-1,ZA,0,2,N,0,I,1,20,2,11,-1,N,CA
4951,21/07/2014,B,0.9153,935,N,11,22,E,1,3,20,K,49795,N,25,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
8809,29/03/2015,F,1.0101,548,N,1,22,E,0,5,20,M,49363,N,6,ZC,0,,N,0,N,1,5,4,17,-1,N,NJ
15081,30/07/2013,F,0.9919,564,N,11,22,E,0,5,21,P,15474,N,-1,XZ,0,,N,0,N,1,7,4,17,-1,N,NJ
8432,29/07/2013,B,0.9403,965,N,14,22,D,1,5,21,K,17869,N,-1,ZA,0,2,N,0,D,1,22,2,9,-1,N,CA
17908,3/03/2014,F,0.9566,548,N,2,22,E,1,5,11,K,27376,N,9,XB,0,,N,0,R,1,8,4,19,-1,N,NJ
3094,14/06/2013,E,0.9485,"1,480",N,5,22,K,0,5,1,V,63632,N,12,XB,0,,Y,0,R,1,6,10,25,-1,N,IL
8581,27/12/2014,F,1.0005,548,N,7,22,E,1,5,11,R,13491,N,-1,XQ,0,,Y,0,R,1,14,4,22,-1,N,NJ
17024,11/01/2014,B,0.9403,935,N,6,22,E,1,3,20,R,16372,N,4,ZA,0,2,Y,0,I,1,15,2,14,-1,N,CA
1596,19/01/2014,J,0.8922,"1,113",N,5,2,G,0,5,20,M,20599,N,-1,XH,0,,N,0,F,1,3,18,4,-1,N,TX
20019,16/07/2014,B,0.9153,935,N,19,22,E,1,3,20,T,46514,N,6,ZA,0,2,N,0,O,1,25,1,15,-1,N,CA
13719,29/04/2013,J,0.9769,"1,165",N,9,22,G,1,2,3,K,65289,N,5,XJ,0,,N,0,J,0,25,14,5,-1,N,TX
25907,28/06/2014,E,0.9392,"1,487",N,7,22,F,1,5,11,R,61115,N,5,ZA,0,2,N,0,I,0,15,9,24,-1,N,IL
24405,12/06/2013,B,0.9403,965,N,12,22,D,1,5,17,T,63143,N,7,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
14790,22/01/2013,E,0.9368,"1,480",N,4,22,K,1,5,23,P,49534,N,17,ZN,0,,N,0,Q,1,2,9,23,-1,N,IL
4026,28/05/2014,B,0.9153,935,N,10,22,D,1,5,11,T,48603,N,20,ZA,0,2,N,0,O,0,13,2,4,-1,N,CA
4306,7/04/2015,C,0.8746,"1,487",Y,2,22,K,1,5,11,P,54225,N,9,YF,0,,N,0,R,1,1,11,23,-1,N,IL
6805,15/07/2014,J,0.8928,"1,113",N,6,22,F,1,5,11,P,36469,N,16,ZA,0,2,N,0,Q,0,6,14,7,-1,N,TX
16718,22/01/2015,C,0.9108,"1,487",Y,6,22,K,1,5,11,V,9347,Y,13,XS,0,,N,0,R,1,3,9,23,-1,N,IL
22579,1/03/2014,J,0.8922,"1,113",N,19,22,G,1,5,11,R,58043,N,15,ZA,0,2,N,0,J,0,15,25,16,-1,N,TX
12681,11/01/2013,F,0.9223,564,N,10,22,G,1,3,14,Q,48608,N,5,XX,0,2,Y,0,R,1,16,4,17,-1,N,NJ
8444,6/03/2015,B,0.9153,935,N,4,2,D,0,5,11,V,53141,N,7,ZA,0,2,N,0,O,0,11,2,4,-1,N,CA
20080,24/02/2015,K,0.887,"1,113",Y,15,22,F,0,5,11,P,26222,N,7,ZA,0,2,Y,0,J,0,19,24,14,-1,N,TX
12422,30/03/2015,B,0.9153,935,N,5,22,D,0,5,20,K,54618,N,-1,ZA,0,2,N,0,A,1,9,2,10,-1,N,CA
11123,14/11/2014,F,1.0006,548,N,11,22,E,1,5,11,V,20168,N,-1,XR,0,,N,0,J,1,10,4,17,-1,N,NJ
24080,14/08/2014,J,0.8928,"1,113",N,6,22,K,0,5,11,Q,40669,N,5,XO,0,,N,0,S,1,6,14,7,-1,N,TX
23109,24/11/2014,F,1.0006,548,N,1,22,E,0,5,11,K,58244,N,5,YH,0,,N,0,R,1,2,4,17,-1,N,NJ
1308,18/05/2015,B,0.9153,935,N,12,22,D,1,5,11,K,49394,N,7,ZA,0,2,N,0,A,0,24,2,9,-1,N,CA
23180,26/12/2013,F,0.9838,564,N,4,22,B,1,5,20,Q,27226,N,12,XO,0,,N,0,N,0,12,4,19,-1,N,NJ
17730,17/12/2014,B,0.9153,935,N,7,22,D,1,5,11,Q,5035,N,16,ZA,0,2,N,0,O,1,23,2,8,-1,N,CA
21196,7/03/2015,K,0.887,"1,113",Y,6,22,F,1,5,11,R,57585,N,6,ZG,0,,N,0,J,1,11,17,4,-1,N,TX
23673,5/11/2013,F,0.9919,564,N,6,22,E,1,3,20,Q,27497,N,25,XJ,0,,N,0,R,1,21,4,21,-1,N,NJ
15370,28/02/2013,B,0.9403,965,N,3,22,J,1,5,23,Q,66321,N,13,ZA,0,2,N,0,O,0,14,2,10,-1,N,CA
2975,16/04/2014,J,0.8922,"1,113",N,4,22,F,1,4,11,T,14001,N,5,ZA,0,2,N,0,K,0,1,22,4,-1,N,TX
22616,24/12/2013,J,0.8922,"1,165",N,8,22,G,1,4,7,P,30708,N,7,ZA,0,2,Y,0,J,0,12,25,9,-1,N,TX
20344,22/05/2013,F,0.9313,564,N,5,22,E,1,5,1,T,7198,N,15,XQ,0,,N,0,O,1,12,4,19,-1,N,NJ
16189,12/09/2013,J,0.9497,"1,165",N,9,22,G,1,5,4,Q,28554,N,8,ZA,0,2,N,0,S,0,6,25,10,-1,N,TX
3622,12/06/2014,B,0.9153,935,N,4,22,J,1,2,20,Q,28050,N,-1,ZA,0,2,N,0,O,0,13,1,4,25,N,CA
11915,24/06/2014,E,0.9392,"1,487",N,2,22,K,1,5,20,P,38703,N,15,ZA,0,2,N,0,R,0,2,9,25,-1,N,IL
15872,1/02/2013,J,0.9559,"1,165",N,8,22,G,1,5,23,V,16539,N,5,ZA,0,2,N,0,R,0,22,17,4,-1,N,TX
12120,10/10/2014,E,0.9108,"1,487",N,4,22,K,0,4,11,Q,14460,N,15,XX,0,,N,0,R,1,17,9,23,-1,N,IL
13895,22/04/2014,B,0.9153,935,N,25,22,E,0,3,20,P,44129,N,6,ZA,0,2,N,0,O,0,25,2,8,-1,N,CA
23332,1/07/2014,E,0.9392,"1,487",N,25,22,A,0,5,20,P,54927,N,4,ZA,0,2,N,0,J,0,21,9,23,-1,N,IL
1049,5/10/2014,E,0.9108,"1,487",N,1,25,K,1,4,11,M,50368,N,6,ZT,0,,N,0,D,1,1,11,23,-1,N,IL
358,21/09/2013,J,0.9497,"1,165",N,18,22,G,1,5,4,R,3477,N,24,ZA,0,2,N,0,J,0,10,24,15,-1,N,TX
8831,16/01/2013,F,0.9223,564,N,9,22,G,1,3,16,Q,27768,N,5,XM,0,,Y,0,R,1,18,4,22,-1,N,NJ
11333,14/06/2013,F,0.9919,564,N,24,22,E,1,3,17,V,13303,N,-1,YH,0,,N,0,N,1,22,4,21,-1,N,NJ
577,2/04/2014,J,0.8922,"1,113",N,6,22,G,0,5,11,T,58593,N,-1,ZA,0,2,N,0,R,0,9,24,14,-1,Y,TX
9754,11/03/2015,F,1.0101,548,N,18,22,E,1,5,20,T,48197,N,4,XB,0,,Y,0,R,1,15,4,16,-1,N,NJ
7649,21/01/2013,F,0.9223,564,N,18,22,G,1,3,14,K,27376,N,21,XH,0,2,N,0,D,1,22,4,20,-1,N,NJ
11324,10/09/2013,J,0.9497,"1,165",N,7,22,G,1,5,4,P,66896,N,5,ZA,0,2,N,0,J,0,8,25,9,-1,N,TX
21423,19/04/2013,F,0.9313,564,N,6,22,E,1,3,15,V,59413,N,5,XW,0,,N,0,R,1,10,4,20,-1,N,NJ
14926,17/04/2013,E,0.9525,"1,480",N,9,25,A,1,4,23,T,42446,N,4,XS,0,2,N,0,D,1,18,9,25,-1,Y,IL
21914,5/05/2015,K,0.887,"1,113",Y,3,22,F,0,5,11,P,9958,N,7,ZA,0,2,N,0,D,0,1,13,6,-1,N,TX
19072,10/02/2014,B,0.9403,935,N,4,22,D,0,5,11,K,21157,N,-1,ZA,0,2,N,0,I,0,11,2,4,-1,N,CA
14173,23/04/2015,F,1.0101,548,N,7,25,J,1,3,20,P,2942,N,8,XR,0,,N,0,R,1,16,4,22,-1,N,NJ
25440,23/05/2013,J,0.9691,"1,165",N,7,22,G,1,4,1,Q,21522,N,6,YF,0,,N,0,S,1,8,3,5,-1,N,TX
24026,28/12/2013,F,0.9838,564,N,13,25,E,0,4,7,R,26131,N,4,XH,0,,Y,0,D,1,21,4,19,-1,N,NJ
14729,2/03/2013,E,0.9375,"1,480",N,5,22,K,1,5,23,R,40101,N,5,ZA,0,2,N,0,N,0,11,9,24,-1,N,IL
16853,9/08/2013,B,0.9403,965,N,6,22,J,1,2,21,P,37967,N,14,ZA,0,2,N,0,D,1,14,1,15,-1,N,CA
1079,21/01/2013,F,0.9223,564,N,6,22,B,1,5,23,K,66241,N,17,YF,0,,N,0,R,0,11,4,19,-1,N,NJ
4708,29/01/2013,B,0.9219,965,N,7,22,J,1,5,23,P,28987,N,16,ZA,0,2,Y,0,D,0,16,2,13,-1,N,CA
1076,11/02/2014,B,0.9403,935,N,11,22,E,1,3,20,P,2688,N,5,ZA,0,2,N,0,O,1,15,2,14,-1,N,CA
7767,21/03/2015,F,1.0101,548,N,6,22,J,0,5,20,R,9118,N,5,XB,0,,N,0,R,1,10,4,16,-1,N,NJ
21985,5/09/2014,B,0.9153,935,N,11,22,J,1,3,8,V,20669,N,5,ZA,0,2,N,0,O,1,13,2,12,-1,N,CA
1772,29/10/2013,J,0.9497,"1,165",N,4,22,F,0,4,18,P,60220,N,7,XM,0,,N,0,J,1,3,14,9,-1,N,TX
22653,5/05/2015,B,0.9153,935,N,9,22,K,1,3,11,P,24793,N,18,ZA,0,2,N,0,I,1,24,2,13,-1,N,CA
1264,17/10/2013,B,0.9403,965,N,8,22,D,0,5,20,Q,19368,N,14,ZA,0,2,N,0,O,1,8,2,14,-1,N,CA
889,25/11/2014,J,0.887,"1,113",N,14,25,G,1,4,22,P,110,N,-1,XH,0,,N,0,J,1,11,14,5,-1,N,TX
8232,10/06/2014,J,0.8928,"1,113",N,9,22,G,1,5,11,P,12231,N,7,ZC,0,,N,0,D,1,11,14,6,-1,N,TX
1829,16/04/2013,B,0.9403,965,N,9,22,J,1,3,15,K,10825,N,7,ZA,0,2,N,0,O,1,24,1,6,-1,N,CA
24304,3/06/2014,E,0.9392,"1,487",N,8,22,A,1,3,20,P,57806,N,20,XW,0,,N,0,R,1,5,9,23,-1,N,IL
14884,20/03/2014,J,0.8922,"1,113",N,14,22,G,0,5,11,K,32077,N,7,XR,0,,N,0,J,1,20,14,5,-1,N,TX
8917,24/02/2015,B,0.9153,935,N,10,2,E,0,2,20,P,1505,N,6,ZA,0,2,N,0,O,1,16,2,4,-1,N,CA
18869,16/01/2013,J,0.9559,"1,165",N,19,22,G,0,2,3,T,18973,N,5,YF,0,,Y,0,J,1,17,14,5,-1,N,TX
262,14/06/2014,J,0.8928,"1,113",N,12,2,G,1,5,11,R,63786,N,5,XR,0,,Y,0,J,1,13,24,15,-1,N,TX
11727,20/07/2014,J,0.8928,"1,113",N,5,25,F,0,4,11,M,9905,N,6,XB,0,,N,0,J,1,1,14,7,-1,N,TX
789,29/09/2014,B,0.9153,935,N,7,25,J,1,4,11,K,8099,N,-1,ZA,0,2,Y,0,O,1,20,2,4,-1,N,CA
9547,18/01/2014,B,0.9403,935,N,11,2,K,1,3,20,T,65575,N,6,ZA,0,2,N,0,O,1,18,2,12,-1,N,CA
23405,28/12/2014,J,0.887,"1,113",N,6,2,F,1,5,11,M,4919,N,1,XX,0,,N,0,D,1,8,14,7,-1,N,TX
3739,28/07/2013,J,0.9691,"1,165",N,25,22,G,0,5,4,M,42106,N,7,XJ,0,,Y,0,J,1,14,25,13,-1,N,TX
11711,22/05/2013,B,0.9403,965,N,3,25,E,0,4,1,T,13143,N,5,ZA,0,2,N,0,O,0,24,2,4,-1,N,CA
13607,26/02/2015,K,0.887,"1,113",Y,6,22,A,1,5,11,V,60122,N,5,XB,0,,N,0,S,1,4,25,10,-1,N,TX
9593,7/08/2014,J,0.8928,"1,113",N,9,22,F,1,5,11,Q,26910,N,-1,ZA,0,2,N,0,Q,0,4,14,9,-1,N,TX
24323,7/01/2013,B,0.9219,965,N,7,25,E,0,4,23,K,50304,N,6,ZA,0,2,N,0,O,1,17,2,12,-1,N,CA
191,13/03/2014,B,0.9153,935,N,10,25,E,1,4,11,V,35917,N,6,ZA,0,2,N,0,O,1,25,2,10,-1,N,CA
923,16/04/2013,B,0.9403,965,N,5,22,D,1,5,15,K,29904,N,-1,ZA,0,2,N,0,D,0,11,2,14,-1,N,CA
24409,24/06/2013,F,0.9919,564,N,25,22,E,1,3,17,K,41055,N,11,XX,0,2,N,0,D,1,24,4,21,-1,N,NJ
13286,10/01/2014,F,0.9838,548,N,19,25,E,0,5,20,V,7405,N,9,XR,0,,N,0,S,1,19,4,21,-1,N,NJ
10127,18/05/2014,F,1.0006,548,N,6,22,E,0,5,11,M,49471,N,17,ZC,0,2,N,0,I,1,12,4,16,-1,N,NJ
8733,24/09/2014,F,1.0006,548,N,6,2,B,1,5,11,V,51564,N,-1,ZH,0,,N,0,I,1,11,4,20,-1,N,NJ
11910,21/11/2013,B,0.9403,965,N,8,22,E,1,4,7,T,22453,N,6,ZA,0,2,N,0,O,1,17,2,13,-1,N,CA
3670,16/04/2014,J,0.8922,"1,113",N,15,22,G,1,5,11,T,35264,N,22,ZA,0,2,N,0,S,0,13,25,14,-1,N,TX
12961,5/12/2013,J,0.8922,"1,165",N,1,22,I,1,5,7,Q,16812,N,-1,XC,0,,N,0,D,1,2,3,5,-1,N,TX
17321,24/06/2014,B,0.9153,935,N,10,22,J,1,3,20,P,33410,N,6,ZA,0,2,N,0,O,0,22,2,4,-1,N,CA
8502,14/01/2014,F,0.9838,548,N,8,22,E,1,5,7,P,62488,N,10,XS,0,,N,0,R,1,5,4,17,-1,N,NJ
6386,16/07/2013,B,0.9403,965,N,6,22,D,1,5,1,P,26007,N,16,ZA,0,2,N,0,O,0,18,2,10,-1,N,CA
22793,1/07/2014,E,0.9392,"1,487",N,14,25,F,1,5,20,R,25268,N,8,YF,0,,N,0,I,1,25,9,24,-1,N,IL
9129,9/06/2013,J,0.9691,"1,165",N,4,25,F,1,5,1,M,27603,N,6,ZG,0,,Y,0,D,1,7,25,16,-1,N,TX
6691,2/10/2014,B,0.9153,935,N,4,22,E,1,3,20,Q,63807,N,8,ZA,0,2,N,0,O,1,4,2,9,-1,N,CA
22852,28/02/2013,B,0.9403,965,N,11,22,J,1,5,23,M,54393,N,6,ZA,0,2,N,0,D,0,24,1,6,-1,N,CA
7880,30/01/2015,K,0.887,"1,113",Y,13,22,G,1,5,11,T,64895,N,16,XO,0,,N,0,R,1,18,12,7,-1,N,TX
8409,3/05/2013,E,0.9525,"1,480",N,1,22,K,0,4,1,V,17444,N,3,XJ,0,,N,0,R,1,2,11,24,-1,N,IL
23507,28/03/2014,B,0.9153,935,N,6,22,D,0,5,24,V,26706,N,4,ZA,0,2,N,0,D,1,6,2,12,-1,N,CA
13680,23/04/2013,B,0.9403,965,N,13,22,E,1,3,15,P,55584,N,4,ZA,0,2,Y,0,O,1,8,2,11,-1,N,CA
3222,22/10/2013,J,0.9497,"1,165",N,8,25,G,0,5,7,T,41031,N,-1,XM,0,,N,0,Q,1,5,25,10,-1,N,TX
8723,14/10/2013,B,0.9403,965,N,4,2,D,0,5,24,K,55430,N,5,ZA,0,2,N,0,O,1,2,2,6,-1,N,CA
14161,4/06/2014,J,0.8928,"1,113",N,9,22,G,0,5,11,T,67114,N,-1,ZA,0,2,N,0,R,0,6,14,8,-1,N,TX
782,24/06/2013,F,0.9919,564,N,6,25,E,0,4,1,T,62392,N,8,XM,0,,N,0,I,1,13,4,22,-1,N,NJ
7485,13/08/2013,B,0.9403,965,N,7,22,E,1,3,21,T,40029,N,-1,ZA,0,2,N,0,O,1,22,1,15,-1,N,CA
13336,26/01/2014,J,0.8922,"1,113",N,4,2,K,1,5,20,M,10506,N,5,XM,0,,N,0,J,1,5,15,4,-1,N,TX
15016,20/02/2014,B,0.9403,935,N,9,2,E,1,3,20,Q,30100,N,17,ZA,0,2,N,0,O,1,12,2,4,-1,N,CA
19242,3/07/2013,B,0.9403,965,N,15,22,J,1,3,17,T,1139,N,-1,ZA,0,2,N,0,D,1,18,1,12,-1,N,CA
16671,29/01/2013,B,0.9219,965,N,8,2,E,1,4,23,P,66216,N,5,ZA,0,2,N,0,O,1,8,2,4,-1,N,CA
